,name,labels
5493,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00682.png,4
5494,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00035.png,4
5495,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00409.png,4
5496,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00475.png,4
5497,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00756.png,4
5498,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00349.png,4
5499,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00653.png,4
5500,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00410.png,4
5501,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00843.png,4
5502,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00582.png,4
5503,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00916.png,4
5504,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00618.png,4
5505,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00111.png,4
5506,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00083.png,4
5507,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00091.png,4
5508,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00394.png,4
5509,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00579.png,4
5510,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00932.png,4
5511,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00404.png,4
5512,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00479.png,4
5513,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00336.png,4
5514,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00515.png,4
5515,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00576.png,4
5516,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00080.png,4
5517,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00776.png,4
5518,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00709.png,4
5519,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00902.png,4
5520,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00418.png,4
5521,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00363.png,4
5522,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00219.png,4
5523,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00734.png,4
5524,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00061.png,4
5525,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00077.png,4
5526,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00436.png,4
5527,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00622.png,4
5528,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00267.png,4
5529,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00203.png,4
5530,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00698.png,4
5531,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00433.png,4
5532,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00953.png,4
5533,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00758.png,4
5534,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00429.png,4
5535,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00087.png,4
5536,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00431.png,4
5537,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00512.png,4
5538,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00669.png,4
5539,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00401.png,4
5540,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00367.png,4
5541,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00121.png,4
5542,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00683.png,4
5543,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00879.png,4
5544,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00991.png,4
5545,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00660.png,4
5546,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00465.png,4
5547,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00921.png,4
5548,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00620.png,4
5549,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00826.png,4
5550,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00860.png,4
5551,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00535.png,4
5552,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00163.png,4
5553,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00651.png,4
5554,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00173.png,4
5555,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00518.png,4
5556,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00610.png,4
5557,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00555.png,4
5558,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00335.png,4
5559,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00853.png,4
5560,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00829.png,4
5561,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00045.png,4
5562,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00247.png,4
5563,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00562.png,4
5564,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00693.png,4
5565,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00744.png,4
5566,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00186.png,4
5567,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00116.png,4
5568,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00775.png,4
5569,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00144.png,4
5570,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00171.png,4
5571,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00459.png,4
5572,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00933.png,4
5573,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00030.png,4
5574,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00352.png,4
5575,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00109.png,4
5576,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00456.png,4
5577,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00103.png,4
5578,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00099.png,4
5579,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00951.png,4
5580,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00323.png,4
5581,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00498.png,4
5582,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00886.png,4
5583,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00067.png,4
5584,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00805.png,4
5585,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00105.png,4
5586,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00472.png,4
5587,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00995.png,4
5588,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00559.png,4
5589,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00484.png,4
5590,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00222.png,4
5591,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00408.png,4
5592,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00150.png,4
5593,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00175.png,4
5594,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00325.png,4
5595,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00487.png,4
5596,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00646.png,4
5597,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00666.png,4
5598,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00788.png,4
5599,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00414.png,4
5600,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00194.png,4
5601,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00042.png,4
5602,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00198.png,4
5603,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00018.png,4
5604,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00736.png,4
5605,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00066.png,4
5606,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00820.png,4
5607,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00986.png,4
5608,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00714.png,4
5609,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00556.png,4
5610,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00390.png,4
5611,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00196.png,4
5612,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00844.png,4
5613,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00278.png,4
5614,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00659.png,4
5615,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00663.png,4
5616,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00505.png,4
5617,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00527.png,4
5618,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00870.png,4
5619,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00968.png,4
5620,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00016.png,4
5621,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00405.png,4
5622,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00279.png,4
5623,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00185.png,4
5624,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00952.png,4
5625,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00668.png,4
5626,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00636.png,4
5627,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00356.png,4
5628,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00901.png,4
5629,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00296.png,4
5630,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00493.png,4
5631,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00135.png,4
5632,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00312.png,4
5633,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00914.png,4
5634,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00110.png,4
5635,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00243.png,4
5636,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00810.png,4
5637,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00613.png,4
5638,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00784.png,4
5639,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00499.png,4
5640,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00911.png,4
5641,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00396.png,4
5642,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00586.png,4
5643,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00883.png,4
5644,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00497.png,4
5645,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00291.png,4
5646,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00912.png,4
5647,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00344.png,4
5648,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00774.png,4
5649,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00802.png,4
5650,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00130.png,4
5651,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00828.png,4
5652,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00836.png,4
5653,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00467.png,4
5654,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00428.png,4
5655,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00988.png,4
5656,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00292.png,4
5657,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00617.png,4
5658,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00193.png,4
5659,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00692.png,4
5660,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00971.png,4
5661,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00910.png,4
5662,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00851.png,4
5663,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00801.png,4
5664,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00123.png,4
5665,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00048.png,4
5666,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00283.png,4
5667,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00717.png,4
5668,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00817.png,4
5669,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00984.png,4
5670,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00127.png,4
5671,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00909.png,4
5672,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00161.png,4
5673,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00023.png,4
5674,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00032.png,4
5675,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00073.png,4
5676,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00477.png,4
5677,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00661.png,4
5678,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00992.png,4
5679,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00754.png,4
5680,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00214.png,4
5681,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00649.png,4
5682,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00780.png,4
5683,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00748.png,4
5684,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00448.png,4
5685,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00672.png,4
5686,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00139.png,4
5687,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00189.png,4
5688,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00624.png,4
5689,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00577.png,4
5690,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00162.png,4
5691,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00715.png,4
5692,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00094.png,4
5693,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00014.png,4
5694,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00145.png,4
5695,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00245.png,4
5696,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00958.png,4
5697,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00895.png,4
5698,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00038.png,4
5699,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00675.png,4
5700,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00022.png,4
5701,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00655.png,4
5702,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00967.png,4
5703,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00124.png,4
5704,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00455.png,4
5705,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00051.png,4
5706,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00677.png,4
5707,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00339.png,4
5708,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00846.png,4
5709,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00645.png,4
5710,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00304.png,4
5711,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00987.png,4
5712,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00510.png,4
5713,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00696.png,4
5714,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00937.png,4
5715,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00413.png,4
5716,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00730.png,4
5717,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00259.png,4
5718,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00567.png,4
5719,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00501.png,4
5720,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00530.png,4
5721,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00517.png,4
5722,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00395.png,4
5723,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00260.png,4
5724,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00297.png,4
5725,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00905.png,4
5726,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00837.png,4
5727,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00213.png,4
5728,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00275.png,4
5729,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00855.png,4
5730,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00542.png,4
5731,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00375.png,4
5732,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00314.png,4
5733,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00132.png,4
5734,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00699.png,4
5735,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00632.png,4
5736,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00789.png,4
5737,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00564.png,4
5738,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00948.png,4
5739,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00831.png,4
5740,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00423.png,4
5741,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00104.png,4
5742,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00760.png,4
5743,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00960.png,4
5744,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00712.png,4
5745,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00445.png,4
5746,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00340.png,4
5747,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00560.png,4
5748,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00656.png,4
5749,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00848.png,4
5750,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00783.png,4
5751,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00508.png,4
5752,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00882.png,4
5753,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00137.png,4
5754,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00424.png,4
5755,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00359.png,4
5756,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00993.png,4
5757,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00393.png,4
5758,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00425.png,4
5759,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00584.png,4
5760,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00273.png,4
5761,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00740.png,4
5762,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00934.png,4
5763,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00015.png,4
5764,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00020.png,4
5765,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00629.png,4
5766,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00280.png,4
5767,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00212.png,4
5768,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00329.png,4
5769,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00955.png,4
5770,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00570.png,4
5771,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00301.png,4
5772,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00861.png,4
5773,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00317.png,4
5774,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00427.png,4
5775,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00065.png,4
5776,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00681.png,4
5777,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00033.png,4
5778,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00151.png,4
5779,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00157.png,4
5780,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00811.png,4
5781,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00294.png,4
5782,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00238.png,4
5783,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00462.png,4
5784,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00476.png,4
5785,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00265.png,4
5786,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00047.png,4
5787,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00454.png,4
5788,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00771.png,4
5789,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00803.png,4
5790,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00129.png,4
5791,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00711.png,4
5792,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00558.png,4
5793,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00107.png,4
5794,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00330.png,4
5795,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00217.png,4
5796,Fish_Dataset/Fish_Dataset/Red Sea Bream/Red Sea Bream/00184.png,4
